state,date,age,ethnicity,population
Sabah,2023-01-01,40-44,chinese,19.2
Sabah,2023-01-01,40-44,indian,0.4
Sabah,2023-01-01,40-44,other_citizen,3.5
Sabah,2023-01-01,40-44,other_noncitizen,46.8
Sabah,2023-01-01,45-49,overall,165.8
Sabah,2023-01-01,45-49,bumi_malay,14.9
Sabah,2023-01-01,45-49,bumi_other,103.1
Sabah,2023-01-01,45-49,chinese,15.3
Sabah,2023-01-01,45-49,indian,0.3
Sabah,2023-01-01,45-49,other_citizen,2.5
Sabah,2023-01-01,45-49,other_noncitizen,29.6
Sabah,2023-01-01,50-54,overall,138.5
Sabah,2023-01-01,50-54,bumi_malay,12.1
Sabah,2023-01-01,50-54,bumi_other,91.5
Sabah,2023-01-01,50-54,chinese,14
Sabah,2023-01-01,50-54,indian,0.2
Sabah,2023-01-01,50-54,other_citizen,2.1
Sabah,2023-01-01,50-54,other_noncitizen,18.6
Sabah,2023-01-01,55-59,overall,113.5
Sabah,2023-01-01,55-59,bumi_malay,10.1
Sabah,2023-01-01,55-59,bumi_other,77.6
Sabah,2023-01-01,55-59,chinese,13.7
Sabah,2023-01-01,55-59,indian,0.2
Sabah,2023-01-01,55-59,other_citizen,1.7
Sabah,2023-01-01,55-59,other_noncitizen,10.2
Sabah,2023-01-01,60-64,overall,91.3
Sabah,2023-01-01,60-64,bumi_malay,7.7
Sabah,2023-01-01,60-64,bumi_other,62.7
Sabah,2023-01-01,60-64,chinese,13.1
Sabah,2023-01-01,60-64,indian,0.2
Sabah,2023-01-01,60-64,other_citizen,1.3
Sabah,2023-01-01,60-64,other_noncitizen,6.2
Sabah,2023-01-01,65-69,overall,94.2
Sabah,2023-01-01,65-69,bumi_malay,6.9
Sabah,2023-01-01,65-69,bumi_other,54.2
Sabah,2023-01-01,65-69,chinese,9.1
Sabah,2023-01-01,65-69,indian,0.2
Sabah,2023-01-01,65-69,other_citizen,1
Sabah,2023-01-01,65-69,other_noncitizen,22.8
Sabah,2023-01-01,70-74,overall,58.6
Sabah,2023-01-01,70-74,bumi_malay,6.1
Sabah,2023-01-01,70-74,bumi_other,36.6
Sabah,2023-01-01,70-74,chinese,4.6
Sabah,2023-01-01,70-74,indian,0.1
Sabah,2023-01-01,70-74,other_citizen,0.7
Sabah,2023-01-01,70-74,other_noncitizen,10.5
Sabah,2023-01-01,75-79,overall,31.8
Sabah,2023-01-01,75-79,bumi_malay,3.2
Sabah,2023-01-01,75-79,bumi_other,20.1
Sabah,2023-01-01,75-79,chinese,2.7
Sabah,2023-01-01,75-79,indian,0.1
Sabah,2023-01-01,75-79,other_citizen,0.4
Sabah,2023-01-01,75-79,other_noncitizen,5.4
Sabah,2023-01-01,80-84,overall,17.3
Sabah,2023-01-01,80-84,bumi_malay,0.8
Sabah,2023-01-01,80-84,bumi_other,12
Sabah,2023-01-01,80-84,chinese,0.9
Sabah,2023-01-01,80-84,indian,0
Sabah,2023-01-01,80-84,other_citizen,0.2
Sabah,2023-01-01,80-84,other_noncitizen,3.4
Sabah,2023-01-01,85 and above,overall,14.9
Sabah,2023-01-01,85 and above,bumi_malay,0.3
Sabah,2023-01-01,85 and above,bumi_other,9.4
Sabah,2023-01-01,85 and above,chinese,0.1
Sabah,2023-01-01,85 and above,indian,0
Sabah,2023-01-01,85 and above,other_citizen,0.1
Sabah,2023-01-01,85 and above,other_noncitizen,5
Sabah,2023-01-01,0-4,overall,138
Sabah,2023-01-01,0-4,bumi_malay,17
Sabah,2023-01-01,0-4,bumi_other,73.1
Sabah,2023-01-01,0-4,chinese,4.1
Sabah,2023-01-01,0-4,indian,0.2
Sabah,2023-01-01,0-4,other_citizen,2.7
Sabah,2023-01-01,0-4,other_noncitizen,41.1
Sabah,2023-01-01,15-19,overall,175.1
Sabah,2023-01-01,15-19,bumi_malay,14.4
Sabah,2023-01-01,15-19,bumi_other,100.6
Sabah,2023-01-01,15-19,chinese,11.3
Sabah,2023-01-01,15-19,indian,0.2
Sabah,2023-01-01,15-19,other_citizen,1.5
Sabah,2023-01-01,15-19,other_noncitizen,47
Sabah,2023-01-01,20-24,overall,176.9
Sabah,2023-01-01,20-24,bumi_malay,14.1
Sabah,2023-01-01,20-24,bumi_other,93.1
Sabah,2023-01-01,20-24,chinese,8.2
Sabah,2023-01-01,20-24,indian,0.3
Sabah,2023-01-01,20-24,other_citizen,1.6
Sabah,2023-01-01,20-24,other_noncitizen,59.7
Sabah,2023-01-01,25-29,overall,181.8
Sabah,2023-01-01,25-29,bumi_malay,8.2
Sabah,2023-01-01,25-29,bumi_other,96.6
Sabah,2023-01-01,25-29,chinese,9.6
Sabah,2023-01-01,25-29,indian,0.2
Sabah,2023-01-01,25-29,other_citizen,1.7
Sabah,2023-01-01,25-29,other_noncitizen,65.5
Sabah,2023-01-01,30-34,overall,155.8
Sabah,2023-01-01,30-34,bumi_malay,10.6
Sabah,2023-01-01,30-34,bumi_other,97.5
Sabah,2023-01-01,30-34,chinese,9.9
Sabah,2023-01-01,30-34,indian,0.3
Sabah,2023-01-01,30-34,other_citizen,1.9
Sabah,2023-01-01,30-34,other_noncitizen,35.7
Sabah,2023-01-01,35-39,overall,141
Sabah,2023-01-01,35-39,bumi_malay,12
Sabah,2023-01-01,35-39,bumi_other,87.7
Sabah,2023-01-01,35-39,chinese,10.1
Sabah,2023-01-01,35-39,indian,0.2
Sabah,2023-01-01,35-39,other_citizen,1.8
Sabah,2023-01-01,35-39,other_noncitizen,29.2
Sabah,2023-01-01,40-44,overall,112.5
Sabah,2023-01-01,40-44,bumi_malay,8.9
Sabah,2023-01-01,40-44,bumi_other,73
Sabah,2023-01-01,40-44,chinese,9.1
Sabah,2023-01-01,40-44,indian,0.2
Sabah,2023-01-01,40-44,other_citizen,1.8
Sabah,2023-01-01,40-44,other_noncitizen,19.5
Sabah,2023-01-01,45-49,overall,79.7
Sabah,2023-01-01,45-49,bumi_malay,6.1
Sabah,2023-01-01,45-49,bumi_other,53.2
Sabah,2023-01-01,45-49,chinese,7.1
Sabah,2023-01-01,45-49,indian,0.1
Sabah,2023-01-01,45-49,other_citizen,1.3
Sabah,2023-01-01,45-49,other_noncitizen,11.9
Sabah,2023-01-01,50-54,overall,66.4
Sabah,2023-01-01,50-54,bumi_malay,4.6
Sabah,2023-01-01,50-54,bumi_other,46.7
Sabah,2023-01-01,50-54,chinese,6.5
Sabah,2023-01-01,50-54,indian,0.1
Sabah,2023-01-01,50-54,other_citizen,1
Sabah,2023-01-01,50-54,other_noncitizen,7.4
Sabah,2023-01-01,55-59,overall,54.8
Sabah,2023-01-01,55-59,bumi_malay,3.8
Sabah,2023-01-01,55-59,bumi_other,39.1
Sabah,2023-01-01,55-59,chinese,6.4
Sabah,2023-01-01,55-59,indian,0.1
Sabah,2023-01-01,55-59,other_citizen,0.8
Sabah,2023-01-01,55-59,other_noncitizen,4.7
Sabah,2023-01-01,60-64,overall,43.3
Sabah,2023-01-01,60-64,bumi_malay,2.9
Sabah,2023-01-01,60-64,bumi_other,31.2
Sabah,2023-01-01,60-64,chinese,5.9
Sabah,2023-01-01,60-64,indian,0.1
Sabah,2023-01-01,60-64,other_citizen,0.6
Sabah,2023-01-01,60-64,other_noncitizen,2.7
Sabah,2023-01-01,65-69,overall,45.4
Sabah,2023-01-01,65-69,bumi_malay,3.7
Sabah,2023-01-01,65-69,bumi_other,25.3
Sabah,2023-01-01,65-69,chinese,4.2
Sabah,2023-01-01,65-69,indian,0.1
Sabah,2023-01-01,65-69,other_citizen,0.4
Sabah,2023-01-01,65-69,other_noncitizen,11.7
Sabah,2023-01-01,70-74,overall,28.6
Sabah,2023-01-01,70-74,bumi_malay,4.2
Sabah,2023-01-01,70-74,bumi_other,17.1
Sabah,2023-01-01,70-74,chinese,2.3
Sabah,2023-01-01,70-74,indian,0.1
Sabah,2023-01-01,70-74,other_citizen,0.3
Sabah,2023-01-01,70-74,other_noncitizen,4.7
Sabah,2023-01-01,75-79,overall,16.5
Sabah,2023-01-01,75-79,bumi_malay,2.4
Sabah,2023-01-01,75-79,bumi_other,9.9
Sabah,2023-01-01,75-79,chinese,1.4
Sabah,2023-01-01,75-79,indian,0
Sabah,2023-01-01,75-79,other_citizen,0.2
Sabah,2023-01-01,75-79,other_noncitizen,2.5
Sabah,2023-01-01,80-84,overall,9.3
Sabah,2023-01-01,80-84,bumi_malay,0.7
Sabah,2023-01-01,80-84,bumi_other,5.8
Sabah,2023-01-01,80-84,chinese,0.5
Sabah,2023-01-01,80-84,indian,0
Sabah,2023-01-01,80-84,other_citizen,0.1
Sabah,2023-01-01,80-84,other_noncitizen,2.1
Sabah,2023-01-01,85 and above,overall,7.1
Sabah,2023-01-01,85 and above,bumi_malay,0.2
Sabah,2023-01-01,85 and above,bumi_other,3.9
Sabah,2023-01-01,85 and above,chinese,0
Sabah,2023-01-01,85 and above,indian,0
Sabah,2023-01-01,85 and above,other_citizen,0.1
Sabah,2023-01-01,85 and above,other_noncitizen,2.9
Sabah,2023-01-01,0-4,overall,148.5
Sabah,2023-01-01,0-4,bumi_malay,18.4
Sabah,2023-01-01,0-4,bumi_other,79.5
Sabah,2023-01-01,0-4,chinese,4.3
Sabah,2023-01-01,0-4,indian,0.2
Sabah,2023-01-01,0-4,other_citizen,2.7
Sabah,2023-01-01,0-4,other_noncitizen,43.4
Sabah,2023-01-01,15-19,overall,200.3
Sabah,2023-01-01,15-19,bumi_malay,19.2
Sabah,2023-01-01,15-19,bumi_other,107.6
Sabah,2023-01-01,15-19,chinese,13.2
Sabah,2023-01-01,15-19,indian,0.3
Sabah,2023-01-01,15-19,other_citizen,1.7
Sabah,2023-01-01,15-19,other_noncitizen,58.3
Sabah,2023-01-01,20-24,overall,200.7
Sabah,2023-01-01,20-24,bumi_malay,22.5
Sabah,2023-01-01,20-24,bumi_other,97.6
Sabah,2023-01-01,20-24,chinese,9.4
Sabah,2023-01-01,20-24,indian,0.3
Sabah,2023-01-01,20-24,other_citizen,1.7
Sabah,2023-01-01,20-24,other_noncitizen,69.2
Sabah,2023-01-01,25-29,overall,202.4
Sabah,2023-01-01,25-29,bumi_malay,12.4
Sabah,2023-01-01,25-29,bumi_other,95.9
Sabah,2023-01-01,25-29,chinese,10.3
Sabah,2023-01-01,25-29,indian,0.4
Sabah,2023-01-01,25-29,other_citizen,1.7
Sabah,2023-01-01,25-29,other_noncitizen,81.7
Sabah,2023-01-01,30-34,overall,171.6
Sabah,2023-01-01,30-34,bumi_malay,14.8
Sabah,2023-01-01,30-34,bumi_other,90.6
Sabah,2023-01-01,30-34,chinese,10.6
Sabah,2023-01-01,30-34,indian,0.3
Sabah,2023-01-01,30-34,other_citizen,1.8
Sabah,2023-01-01,30-34,other_noncitizen,53.5
Sabah,2023-01-01,35-39,overall,150.8
Sabah,2023-01-01,35-39,bumi_malay,16.6
Sabah,2023-01-01,35-39,bumi_other,81.1
Sabah,2023-01-01,35-39,chinese,10.7
Sabah,2023-01-01,35-39,indian,0.2
Sabah,2023-01-01,35-39,other_citizen,1.8
Sabah,2023-01-01,35-39,other_noncitizen,40.4
Sabah,2023-01-01,40-44,overall,124
Sabah,2023-01-01,40-44,bumi_malay,13
Sabah,2023-01-01,40-44,bumi_other,71.7
Sabah,2023-01-01,40-44,chinese,10.1
Sabah,2023-01-01,40-44,indian,0.2
Sabah,2023-01-01,40-44,other_citizen,1.7
Sabah,2023-01-01,40-44,other_noncitizen,27.3
Sabah,2023-01-01,45-49,overall,86.1
Sabah,2023-01-01,45-49,bumi_malay,8.8
Sabah,2023-01-01,45-49,bumi_other,49.9
Sabah,2023-01-01,45-49,chinese,8.2
Sabah,2023-01-01,45-49,indian,0.2
Sabah,2023-01-01,45-49,other_citizen,1.3
Sabah,2023-01-01,45-49,other_noncitizen,17.8
Sabah,2023-01-01,50-54,overall,72.1
Sabah,2023-01-01,50-54,bumi_malay,7.5
Sabah,2023-01-01,50-54,bumi_other,44.7
Sabah,2023-01-01,50-54,chinese,7.5
Sabah,2023-01-01,50-54,indian,0.1
Sabah,2023-01-01,50-54,other_citizen,1.1
Sabah,2023-01-01,50-54,other_noncitizen,11.2
Sabah,2023-01-01,55-59,overall,58.7
Sabah,2023-01-01,55-59,bumi_malay,6.3
Sabah,2023-01-01,55-59,bumi_other,38.5
Sabah,2023-01-01,55-59,chinese,7.4
Sabah,2023-01-01,55-59,indian,0.1
Sabah,2023-01-01,55-59,other_citizen,0.9
Sabah,2023-01-01,55-59,other_noncitizen,5.5
Sabah,2023-01-01,60-64,overall,48
Sabah,2023-01-01,60-64,bumi_malay,4.8
Sabah,2023-01-01,60-64,bumi_other,31.6
Sabah,2023-01-01,60-64,chinese,7.3
Sabah,2023-01-01,60-64,indian,0.1
Sabah,2023-01-01,60-64,other_citizen,0.7
Sabah,2023-01-01,60-64,other_noncitizen,3.6
Sabah,2023-01-01,65-69,overall,48.8
Sabah,2023-01-01,65-69,bumi_malay,3.2
Sabah,2023-01-01,65-69,bumi_other,28.9
Sabah,2023-01-01,65-69,chinese,4.9
Sabah,2023-01-01,65-69,indian,0.1
Sabah,2023-01-01,65-69,other_citizen,0.6
Sabah,2023-01-01,65-69,other_noncitizen,11.1
Sabah,2023-01-01,70-74,overall,30
Sabah,2023-01-01,70-74,bumi_malay,2
Sabah,2023-01-01,70-74,bumi_other,19.5
Sabah,2023-01-01,70-74,chinese,2.3
Sabah,2023-01-01,70-74,indian,0.1
Sabah,2023-01-01,70-74,other_citizen,0.4
Sabah,2023-01-01,70-74,other_noncitizen,5.8
Sabah,2023-01-01,75-79,overall,15.3
Sabah,2023-01-01,75-79,bumi_malay,0.8
Sabah,2023-01-01,75-79,bumi_other,10.1
Sabah,2023-01-01,75-79,chinese,1.3
Sabah,2023-01-01,75-79,indian,0
Sabah,2023-01-01,75-79,other_citizen,0.2
Sabah,2023-01-01,75-79,other_noncitizen,2.8
Sabah,2023-01-01,80-84,overall,8
Sabah,2023-01-01,80-84,bumi_malay,0.2
Sabah,2023-01-01,80-84,bumi_other,6.1
Sabah,2023-01-01,80-84,chinese,0.3
Sabah,2023-01-01,80-84,indian,0
Sabah,2023-01-01,80-84,other_citizen,0.1
Sabah,2023-01-01,80-84,other_noncitizen,1.2
Sabah,2023-01-01,85 and above,overall,7.9
Sabah,2023-01-01,85 and above,bumi_malay,0.1
Sabah,2023-01-01,85 and above,bumi_other,5.6
Sabah,2023-01-01,85 and above,chinese,0.1
Sabah,2023-01-01,85 and above,indian,0
Sabah,2023-01-01,85 and above,other_citizen,0.1
Sabah,2023-01-01,85 and above,other_noncitizen,2.1
Sarawak,2022-01-01,0-4,overall,152
Sarawak,2022-01-01,0-4,bumi_malay,46.6
Sarawak,2022-01-01,0-4,bumi_other,76.6
Sarawak,2022-01-01,0-4,chinese,25
Sarawak,2022-01-01,0-4,indian,0.2
Sarawak,2022-01-01,0-4,other_citizen,0.3
Sarawak,2022-01-01,0-4,other_noncitizen,3.1
Sarawak,2022-01-01,15-19,overall,211.1
Sarawak,2022-01-01,15-19,bumi_malay,54.5
Sarawak,2022-01-01,15-19,bumi_other,109.4
Sarawak,2022-01-01,15-19,chinese,44
Sarawak,2022-01-01,15-19,indian,0.3
Sarawak,2022-01-01,15-19,other_citizen,0.3
Sarawak,2022-01-01,15-19,other_noncitizen,2.6
Sarawak,2022-01-01,20-24,overall,212.3
Sarawak,2022-01-01,20-24,bumi_malay,58.4
Sarawak,2022-01-01,20-24,bumi_other,98.9
Sarawak,2022-01-01,20-24,chinese,42.1
Sarawak,2022-01-01,20-24,indian,0.6
Sarawak,2022-01-01,20-24,other_citizen,0.4
Sarawak,2022-01-01,20-24,other_noncitizen,11.8
Sarawak,2022-01-01,25-29,overall,219.3
Sarawak,2022-01-01,25-29,bumi_malay,53.5
Sarawak,2022-01-01,25-29,bumi_other,100.5
Sarawak,2022-01-01,25-29,chinese,40.8
Sarawak,2022-01-01,25-29,indian,0.7
Sarawak,2022-01-01,25-29,other_citizen,0.7
Sarawak,2022-01-01,25-29,other_noncitizen,23.1
Sarawak,2022-01-01,30-34,overall,216.2
Sarawak,2022-01-01,30-34,bumi_malay,50.2
Sarawak,2022-01-01,30-34,bumi_other,98.7
Sarawak,2022-01-01,30-34,chinese,42.4
Sarawak,2022-01-01,30-34,indian,0.6
Sarawak,2022-01-01,30-34,other_citizen,0.9
Sarawak,2022-01-01,30-34,other_noncitizen,23.5
Sarawak,2022-01-01,35-39,overall,192.7
Sarawak,2022-01-01,35-39,bumi_malay,44.1
Sarawak,2022-01-01,35-39,bumi_other,87.8
Sarawak,2022-01-01,35-39,chinese,40.1
Sarawak,2022-01-01,35-39,indian,0.4
Sarawak,2022-01-01,35-39,other_citizen,0.9
Sarawak,2022-01-01,35-39,other_noncitizen,19.4
Sarawak,2022-01-01,40-44,overall,171.2
Sarawak,2022-01-01,40-44,bumi_malay,37.2
Sarawak,2022-01-01,40-44,bumi_other,79.1
Sarawak,2022-01-01,40-44,chinese,39.8
Sarawak,2022-01-01,40-44,indian,0.3
Sarawak,2022-01-01,40-44,other_citizen,0.7
Sarawak,2022-01-01,40-44,other_noncitizen,14
Sarawak,2022-01-01,45-49,overall,150.8
Sarawak,2022-01-01,45-49,bumi_malay,32.1
Sarawak,2022-01-01,45-49,bumi_other,74.5
Sarawak,2022-01-01,45-49,chinese,35.8
Sarawak,2022-01-01,45-49,indian,0.3
Sarawak,2022-01-01,45-49,other_citizen,0.5
Sarawak,2022-01-01,45-49,other_noncitizen,7.6
Sarawak,2022-01-01,50-54,overall,142.6
Sarawak,2022-01-01,50-54,bumi_malay,30.3
Sarawak,2022-01-01,50-54,bumi_other,72.9
Sarawak,2022-01-01,50-54,chinese,36.1
Sarawak,2022-01-01,50-54,indian,0.2
Sarawak,2022-01-01,50-54,other_citizen,0.3
Sarawak,2022-01-01,50-54,other_noncitizen,2.7
Sarawak,2022-01-01,55-59,overall,127.1
Sarawak,2022-01-01,55-59,bumi_malay,26.2
Sarawak,2022-01-01,55-59,bumi_other,65.1
Sarawak,2022-01-01,55-59,chinese,34.3
Sarawak,2022-01-01,55-59,indian,0.2
Sarawak,2022-01-01,55-59,other_citizen,0.2
Sarawak,2022-01-01,55-59,other_noncitizen,1.1
Sarawak,2022-01-01,60-64,overall,110.4
Sarawak,2022-01-01,60-64,bumi_malay,22
Sarawak,2022-01-01,60-64,bumi_other,54.6
Sarawak,2022-01-01,60-64,chinese,32.7
Sarawak,2022-01-01,60-64,indian,0.3
Sarawak,2022-01-01,60-64,other_citizen,0.2
Sarawak,2022-01-01,60-64,other_noncitizen,0.5
Sarawak,2022-01-01,65-69,overall,81.5
Sarawak,2022-01-01,65-69,bumi_malay,15.4
Sarawak,2022-01-01,65-69,bumi_other,37.6
Sarawak,2022-01-01,65-69,chinese,27.9
Sarawak,2022-01-01,65-69,indian,0.2
Sarawak,2022-01-01,65-69,other_citizen,0.1
Sarawak,2022-01-01,65-69,other_noncitizen,0.4
Sarawak,2022-01-01,70-74,overall,56.3
Sarawak,2022-01-01,70-74,bumi_malay,10
Sarawak,2022-01-01,70-74,bumi_other,25.2
Sarawak,2022-01-01,70-74,chinese,20.7
Sarawak,2022-01-01,70-74,indian,0.1
Sarawak,2022-01-01,70-74,other_citizen,0.1
Sarawak,2022-01-01,70-74,other_noncitizen,0.2
Sarawak,2022-01-01,75-79,overall,32.2
Sarawak,2022-01-01,75-79,bumi_malay,5.8
Sarawak,2022-01-01,75-79,bumi_other,15.1
Sarawak,2022-01-01,75-79,chinese,11
Sarawak,2022-01-01,75-79,indian,0.1
Sarawak,2022-01-01,75-79,other_citizen,0
Sarawak,2022-01-01,75-79,other_noncitizen,0.1
Sarawak,2022-01-01,80-84,overall,18.4
Sarawak,2022-01-01,80-84,bumi_malay,3.1
Sarawak,2022-01-01,80-84,bumi_other,8
Sarawak,2022-01-01,80-84,chinese,7.2
Sarawak,2022-01-01,80-84,indian,0
Sarawak,2022-01-01,80-84,other_citizen,0
Sarawak,2022-01-01,80-84,other_noncitizen,0.1
Sarawak,2022-01-01,85 and above,overall,10.2
Sarawak,2022-01-01,85 and above,bumi_malay,1.4
Sarawak,2022-01-01,85 and above,bumi_other,4.7
Sarawak,2022-01-01,85 and above,chinese,4
Sarawak,2022-01-01,85 and above,indian,0
Sarawak,2022-01-01,85 and above,other_citizen,0
Sarawak,2022-01-01,85 and above,other_noncitizen,0.1
Sarawak,2022-01-01,0-4,overall,73.9
Sarawak,2022-01-01,0-4,bumi_malay,22.7
Sarawak,2022-01-01,0-4,bumi_other,37.2
Sarawak,2022-01-01,0-4,chinese,12.2
Sarawak,2022-01-01,0-4,indian,0.1
Sarawak,2022-01-01,0-4,other_citizen,0.2
Sarawak,2022-01-01,0-4,other_noncitizen,1.6
Sarawak,2022-01-01,15-19,overall,101.1
Sarawak,2022-01-01,15-19,bumi_malay,26.2
Sarawak,2022-01-01,15-19,bumi_other,53
Sarawak,2022-01-01,15-19,chinese,20.7
Sarawak,2022-01-01,15-19,indian,0.1
Sarawak,2022-01-01,15-19,other_citizen,0.1
Sarawak,2022-01-01,15-19,other_noncitizen,1
Sarawak,2022-01-01,20-24,overall,101.7
Sarawak,2022-01-01,20-24,bumi_malay,28.9
Sarawak,2022-01-01,20-24,bumi_other,48.8
Sarawak,2022-01-01,20-24,chinese,20.1
Sarawak,2022-01-01,20-24,indian,0.4
Sarawak,2022-01-01,20-24,other_citizen,0.2
Sarawak,2022-01-01,20-24,other_noncitizen,3.2
Sarawak,2022-01-01,25-29,overall,103.3
Sarawak,2022-01-01,25-29,bumi_malay,25.9
Sarawak,2022-01-01,25-29,bumi_other,50.2
Sarawak,2022-01-01,25-29,chinese,19.8
Sarawak,2022-01-01,25-29,indian,0.3
Sarawak,2022-01-01,25-29,other_citizen,0.3
Sarawak,2022-01-01,25-29,other_noncitizen,6.8
Sarawak,2022-01-01,30-34,overall,101.3
Sarawak,2022-01-01,30-34,bumi_malay,24.4
Sarawak,2022-01-01,30-34,bumi_other,48.7
Sarawak,2022-01-01,30-34,chinese,20.8
Sarawak,2022-01-01,30-34,indian,0.2
Sarawak,2022-01-01,30-34,other_citizen,0.3
Sarawak,2022-01-01,30-34,other_noncitizen,6.9
Sarawak,2022-01-01,35-39,overall,90.6
Sarawak,2022-01-01,35-39,bumi_malay,21.4
Sarawak,2022-01-01,35-39,bumi_other,43.5
Sarawak,2022-01-01,35-39,chinese,19.4
Sarawak,2022-01-01,35-39,indian,0.2
Sarawak,2022-01-01,35-39,other_citizen,0.4
Sarawak,2022-01-01,35-39,other_noncitizen,5.9
Sarawak,2022-01-01,40-44,overall,82.7
Sarawak,2022-01-01,40-44,bumi_malay,18.5
Sarawak,2022-01-01,40-44,bumi_other,39.7
Sarawak,2022-01-01,40-44,chinese,19.4
Sarawak,2022-01-01,40-44,indian,0.1
Sarawak,2022-01-01,40-44,other_citizen,0.3
Sarawak,2022-01-01,40-44,other_noncitizen,4.6
Sarawak,2022-01-01,45-49,overall,74.2
Sarawak,2022-01-01,45-49,bumi_malay,16.1
Sarawak,2022-01-01,45-49,bumi_other,37.8
Sarawak,2022-01-01,45-49,chinese,17.4
Sarawak,2022-01-01,45-49,indian,0.1
Sarawak,2022-01-01,45-49,other_citizen,0.2
Sarawak,2022-01-01,45-49,other_noncitizen,2.5
Sarawak,2022-01-01,50-54,overall,70.9
Sarawak,2022-01-01,50-54,bumi_malay,15.3
Sarawak,2022-01-01,50-54,bumi_other,36.5
Sarawak,2022-01-01,50-54,chinese,17.9
Sarawak,2022-01-01,50-54,indian,0.1
Sarawak,2022-01-01,50-54,other_citizen,0.2
Sarawak,2022-01-01,50-54,other_noncitizen,0.9
Sarawak,2022-01-01,55-59,overall,62.9
Sarawak,2022-01-01,55-59,bumi_malay,13.1
Sarawak,2022-01-01,55-59,bumi_other,32.7
Sarawak,2022-01-01,55-59,chinese,16.5
Sarawak,2022-01-01,55-59,indian,0.1
Sarawak,2022-01-01,55-59,other_citizen,0.1
Sarawak,2022-01-01,55-59,other_noncitizen,0.4
Sarawak,2022-01-01,60-64,overall,55
Sarawak,2022-01-01,60-64,bumi_malay,11
Sarawak,2022-01-01,60-64,bumi_other,27.5
Sarawak,2022-01-01,60-64,chinese,16
Sarawak,2022-01-01,60-64,indian,0.1
Sarawak,2022-01-01,60-64,other_citizen,0.1
Sarawak,2022-01-01,60-64,other_noncitizen,0.3
Sarawak,2022-01-01,65-69,overall,40.6
Sarawak,2022-01-01,65-69,bumi_malay,7.8
Sarawak,2022-01-01,65-69,bumi_other,18.5
Sarawak,2022-01-01,65-69,chinese,14
Sarawak,2022-01-01,65-69,indian,0.1
Sarawak,2022-01-01,65-69,other_citizen,0.1
Sarawak,2022-01-01,65-69,other_noncitizen,0.2
Sarawak,2022-01-01,70-74,overall,28.6
Sarawak,2022-01-01,70-74,bumi_malay,5.1
Sarawak,2022-01-01,70-74,bumi_other,13
Sarawak,2022-01-01,70-74,chinese,10.4
Sarawak,2022-01-01,70-74,indian,0.1
Sarawak,2022-01-01,70-74,other_citizen,0
Sarawak,2022-01-01,70-74,other_noncitizen,0.1
Sarawak,2022-01-01,75-79,overall,17
Sarawak,2022-01-01,75-79,bumi_malay,3.1
Sarawak,2022-01-01,75-79,bumi_other,8.2
Sarawak,2022-01-01,75-79,chinese,5.6
Sarawak,2022-01-01,75-79,indian,0
Sarawak,2022-01-01,75-79,other_citizen,0
Sarawak,2022-01-01,75-79,other_noncitizen,0.1
Sarawak,2022-01-01,80-84,overall,10.2
Sarawak,2022-01-01,80-84,bumi_malay,1.8
Sarawak,2022-01-01,80-84,bumi_other,4.5
Sarawak,2022-01-01,80-84,chinese,3.9
Sarawak,2022-01-01,80-84,indian,0
Sarawak,2022-01-01,80-84,other_citizen,0
Sarawak,2022-01-01,80-84,other_noncitizen,0
Sarawak,2022-01-01,85 and above,overall,6.1
Sarawak,2022-01-01,85 and above,bumi_malay,0.9
Sarawak,2022-01-01,85 and above,bumi_other,2.8
Sarawak,2022-01-01,85 and above,chinese,2.3
Sarawak,2022-01-01,85 and above,indian,0
Sarawak,2022-01-01,85 and above,other_citizen,0
Sarawak,2022-01-01,85 and above,other_noncitizen,0
Sarawak,2022-01-01,0-4,overall,78.1
Sarawak,2022-01-01,0-4,bumi_malay,24
Sarawak,2022-01-01,0-4,bumi_other,39.4
Sarawak,2022-01-01,0-4,chinese,12.8
Sarawak,2022-01-01,0-4,indian,0.1
Sarawak,2022-01-01,0-4,other_citizen,0.2
Sarawak,2022-01-01,0-4,other_noncitizen,1.6
Sarawak,2022-01-01,15-19,overall,109.9
Sarawak,2022-01-01,15-19,bumi_malay,28.3
Sarawak,2022-01-01,15-19,bumi_other,56.4
Sarawak,2022-01-01,15-19,chinese,23.3
Sarawak,2022-01-01,15-19,indian,0.2
Sarawak,2022-01-01,15-19,other_citizen,0.2
Sarawak,2022-01-01,15-19,other_noncitizen,1.6
Sarawak,2022-01-01,20-24,overall,110.7
Sarawak,2022-01-01,20-24,bumi_malay,29.5
Sarawak,2022-01-01,20-24,bumi_other,50.1
Sarawak,2022-01-01,20-24,chinese,22
Sarawak,2022-01-01,20-24,indian,0.3
Sarawak,2022-01-01,20-24,other_citizen,0.2
Sarawak,2022-01-01,20-24,other_noncitizen,8.5
Sarawak,2022-01-01,25-29,overall,116
Sarawak,2022-01-01,25-29,bumi_malay,27.6
Sarawak,2022-01-01,25-29,bumi_other,50.4
Sarawak,2022-01-01,25-29,chinese,21
Sarawak,2022-01-01,25-29,indian,0.3
Sarawak,2022-01-01,25-29,other_citizen,0.4
Sarawak,2022-01-01,25-29,other_noncitizen,16.3
Sarawak,2022-01-01,30-34,overall,114.9
Sarawak,2022-01-01,30-34,bumi_malay,25.8
Sarawak,2022-01-01,30-34,bumi_other,50
